Ref,Val,Package,PosX,PosY,Rot,Side
"P44","Pad","PAD-TH",65.500000,80.500000,0.000000,top
"P45","Pad","PAD-TH",246.000000,29.500000,90.000000,top
"P46","Pad","PAD-TH",246.000000,20.600000,90.000000,top
"P47","Pad","PAD-TH",246.000000,23.500000,90.000000,top
"P48","Pad","PAD-TH",246.000000,32.500000,90.000000,top
"P49","Pad","PAD-TH",246.000000,62.500000,90.000000,top
"P50","Pad","PAD-TH",246.000000,59.500000,90.000000,top
"P51","Pad","PAD-TH",246.000000,56.500000,90.000000,top
"P52","Pad","PAD-TH",246.000000,53.500000,90.000000,top
"P53","Pad","PAD-TH",246.000000,50.500000,90.000000,top
"P54","Pad","PAD-TH",246.000000,44.500000,90.000000,top
"P55","Pad","PAD-TH",246.000000,41.700000,90.000000,top
"P56","Pad","PAD-TH",246.000000,38.500000,90.000000,top
"P57","Pad","PAD-TH",246.000000,35.300000,90.000000,top
"P58","Pad","PAD-TH",246.000000,26.500000,90.000000,top
"P59","Pad","PAD-TH",105.000000,18.000000,90.000000,top
"P60","Pad","PAD-TH",150.000000,80.000000,0.000000,top
"P61","Pad","PAD-TH",146.500000,80.000000,0.000000,top
"P62","Pad","PAD-TH",105.000000,15.000000,90.000000,top
"P63","Pad","PAD-TH",105.000000,9.000000,90.000000,top
"P64","Pad","PAD-TH",105.000000,12.000000,90.000000,top
"P65","Pad","PAD-TH",246.000000,16.100000,90.000000,top
"P66","Pad","PAD-TH",246.000000,13.100000,90.000000,top
"P67","Pad","PAD-TH",246.000000,65.500000,90.000000,top
"P68","Pad","PAD-TH",246.000000,47.500000,90.000000,top
"P69","Pad","PAD-TH",139.000000,73.500000,0.000000,top
"P70","Pad","PAD-TH",105.000000,39.000000,90.000000,top
"P71","Pad","PAD-TH",105.000000,35.000000,90.000000,top
"P72","Pad","PAD-TH",135.500000,70.500000,0.000000,top
"P73","Pad","PAD-TH",105.000000,24.000000,90.000000,top
"P74","Pad","PAD-TH",105.000000,21.000000,90.000000,top
"P75","Pad","PAD-TH",126.500000,78.000000,0.000000,top
"P76","Pad","PAD-TH",139.000000,78.000000,0.000000,top
"P77","Pad","PAD-TH",129.500000,73.500000,0.000000,top
"P78","Pad","PAD-TH",143.000000,80.000000,0.000000,top
"P79","Pad","PAD-TH",129.500000,78.000000,0.000000,top
"Q2","ISL9V3040S3S","TO-263-2",57.225000,70.700000,90.000000,top
"R3","22","R0603",49.725000,63.199999,180.000000,top
"R4","DNP","R_2512_6332Metric",49.224999,68.199999,90.000000,top
"R5","51k","R0603",60.940000,11.883750,90.000000,top
"R6","51k","R0603",48.735499,30.209986,180.000000,top
"U1","MPXxx6115A","MPX_SOP_SSOP",75.000000,15.203750,0.000000,top
"U2","MPX4/MPXH6400_MAP","MPX-4_MAP",43.500000,9.290500,180.000000,top
